Frame,Class,BEV_X,BEV_Y
315,Walking,646,765
315,Walking,49,584
315,Walking,787,329
315,Walking,53,396
315,Walking,187,471
315,Walking,569,381
315,Walking,469,853
315,Walking,695,337
315,Walking,592,167
315,Walking,534,301
315,Walking,747,330
315,Walking,492,685
315,Walking,18,677
315,Walking,457,877
315,Walking,785,394
315,Walking,51,946
315,Walking,1002,-1
315,Walking,479,814
315,Walking,-11,813
315,Walking,-19,782
315,Walking,23,692
315,Walking,46,288
315,Walking,523,548
315,Walking,48,966
315,Walking,538,1249
315,Walking,923,116
315,Walking,56,261
315,Walking,600,-45
315,Walking,590,1219
315,Walking,643,1200
315,Walking,62,143
315,Walking,590,378
315,Walking,974,-48
315,Walking,615,-43
315,Walking,572,1226
315,Walking,35,289
315,Walking,21,116
315,Walking,595,296
315,Walking,64,73
316,Driving,680,768
316,Driving,498,1076
316,Driving,145,1084
316,Driving,595,737
316,Driving,465,750
316,Driving,634,559
316,Driving,455,1298
316,Driving,477,581
316,Driving,826,153
316,Driving,123,746
316,Driving,92,732
316,Driving,230,1215
316,Driving,552,835
316,Driving,532,1214
316,Driving,922,474
316,Driving,769,9
316,Driving,149,408
316,Driving,468,360
316,Driving,587,1111
316,Driving,492,575
316,Driving,47,1019
316,Driving,1098,810
316,Driving,778,1126
316,Driving,61,964
316,Driving,743,1145
316,Driving,43,1045
316,Driving,605,422
316,Driving,218,-171
316,Driving,991,498
316,Driving,719,202
316,Driving,667,414
316,Driving,948,181
316,Driving,709,574
316,Driving,621,3
316,Driving,493,686
316,Driving,969,518
316,Driving,1023,163
316,Driving,491,574
316,Driving,677,106
316,Driving,463,979
316,Driving,818,923
316,Driving,822,155
316,Driving,587,1111
316,Driving,778,1126
316,Walking,-27,675
316,Walking,632,673
316,Walking,666,755
316,Walking,47,906
316,Walking,649,775
316,Walking,820,1018
316,Walking,788,330
316,Walking,48,582
316,Walking,53,398
316,Walking,458,876
316,Walking,570,383
316,Walking,187,471
316,Walking,695,335
316,Walking,470,852
316,Walking,593,169
316,Walking,533,304
316,Walking,747,329
316,Walking,-10,812
316,Walking,15,675
316,Walking,25,695
316,Walking,537,1249
316,Walking,1002,-1
316,Walking,45,286
316,Walking,-17,782
316,Walking,1002,498
316,Walking,478,815
316,Walking,524,546
316,Walking,924,116
316,Walking,616,1215
316,Walking,52,258
316,Walking,784,394
316,Walking,601,-43
316,Walking,592,1218
316,Walking,63,147
316,Walking,975,-35
316,Walking,39,293
316,Walking,615,-47
316,Walking,622,313
316,Walking,598,310
316,Walking,20,117
316,Walking,65,76
316,Walking,20,44
316,Walking,74,138
316,Walking,1011,-112
316,Walking,-30,640
317,Driving,681,772
317,Driving,635,673
317,Driving,623,322
317,Driving,497,1078
317,Driving,147,1077
317,Driving,595,737
317,Driving,465,748
317,Driving,635,560
317,Driving,455,1297
317,Driving,457,532
317,Driving,826,155
317,Driving,553,834
317,Driving,533,1212
317,Driving,229,1212
317,Driving,123,739
317,Driving,923,473
317,Driving,92,726
317,Driving,769,9
317,Driving,467,360
317,Driving,152,406
317,Driving,1101,807
317,Driving,495,587
317,Driving,589,1109
317,Driving,44,1044
317,Driving,48,1017
317,Driving,604,417
317,Driving,744,1145
317,Driving,778,1126
317,Driving,544,1245
317,Driving,719,201
317,Driving,533,1212
317,Driving,671,418
317,Driving,947,182
317,Driving,710,574
317,Driving,620,1
317,Driving,495,587
317,Driving,527,556
317,Driving,969,521
317,Driving,1022,163
317,Driving,495,693
317,Driving,220,-176
317,Driving,1000,495
317,Driving,462,979
317,Driving,821,922
317,Driving,589,1107
317,Driving,823,157
317,Driving,778,1126
317,Walking,820,1018
317,Walking,-27,675
317,Walking,633,674
317,Walking,649,781
317,Walking,48,582
317,Walking,660,736
317,Walking,45,908
317,Walking,53,399
317,Walking,571,387
317,Walking,54,970
317,Walking,457,877
317,Walking,695,335
317,Walking,746,331
317,Walking,593,172
317,Walking,788,330
317,Walking,533,307
317,Walking,469,853
317,Walking,186,471
317,Walking,537,1250
317,Walking,1002,-1
317,Walking,50,946
317,Walking,28,695
317,Walking,615,1215
317,Walking,46,288
317,Walking,14,667
317,Walking,-12,810
317,Walking,924,116
317,Walking,478,816
317,Walking,-17,783
317,Walking,593,1217
317,Walking,614,-49
317,Walking,600,-42
317,Walking,49,256
317,Walking,974,-43
317,Walking,61,144
317,Walking,979,60
317,Walking,69,81
317,Walking,73,139
317,Walking,16,108
317,Walking,40,296
317,Walking,24,49
317,Walking,599,310
317,Walking,571,1228
317,Walking,1011,-112
317,Walking,955,42
318,Driving,681,774
318,Driving,497,1079
318,Driving,146,1071
318,Driving,596,738
318,Driving,463,747
318,Driving,637,561
318,Driving,456,1296
318,Driving,456,531
318,Driving,826,155
318,Driving,535,1210
318,Driving,554,833
318,Driving,123,733
318,Driving,496,589
318,Driving,92,721
318,Driving,230,1209
318,Driving,922,474
318,Driving,151,399
318,Driving,468,362
318,Driving,770,9
318,Driving,592,1106
318,Driving,1103,805
318,Driving,544,1245
318,Driving,744,1145
318,Driving,604,417
318,Driving,176,-157
318,Driving,44,1017
318,Driving,778,1126
318,Driving,42,1043
318,Driving,719,201
318,Driving,674,423
318,Driving,495,587
318,Driving,552,831
318,Driving,948,181
318,Driving,621,0
318,Driving,534,1211
318,Driving,711,577
318,Driving,1022,163
318,Driving,496,697
318,Driving,970,517
318,Driving,677,106
318,Driving,218,-184
318,Driving,461,980
318,Driving,825,922
318,Driving,823,156
318,Driving,592,1105
318,Driving,778,1126
318,Walking,820,1018
318,Walking,-27,675
318,Walking,633,675
318,Walking,648,780
318,Walking,661,739
318,Walking,44,907
318,Walking,49,584
318,Walking,468,855
318,Walking,457,878
318,Walking,58,973
318,Walking,695,335
318,Walking,572,390
318,Walking,51,397
318,Walking,534,311
318,Walking,27,696
318,Walking,746,329
318,Walking,186,472
318,Walking,593,174
318,Walking,787,329
318,Walking,595,1216
318,Walking,537,1251
318,Walking,1002,-1
318,Walking,46,288
318,Walking,526,541
318,Walking,1002,498
318,Walking,50,946
318,Walking,-18,781
318,Walking,16,671
318,Walking,925,115
318,Walking,50,259
318,Walking,602,-30
318,Walking,622,-9
318,Walking,571,1229
318,Walking,974,-46
318,Walking,-12,808
318,Walking,615,1215
318,Walking,477,816
318,Walking,597,306
318,Walking,622,317
318,Walking,60,145
318,Walking,14,106
318,Walking,73,139
318,Walking,69,81
318,Walking,1011,-112
318,Walking,44,303
318,Walking,980,37
319,Driving,681,775
319,Driving,496,1080
319,Driving,146,1064
319,Driving,465,750
319,Driving,637,561
319,Driving,595,738
319,Driving,826,155
319,Driving,457,532
319,Driving,555,832
319,Driving,457,1295
319,Driving,496,590
319,Driving,536,1208
319,Driving,121,725
319,Driving,136,719
319,Driving,227,1204
319,Driving,594,1103
319,Driving,154,399
319,Driving,929,470
319,Driving,468,364
319,Driving,770,9
319,Driving,66,1035
319,Driving,72,1064
319,Driving,744,1145
319,Driving,778,1126
319,Driving,587,378
319,Driving,178,-163
319,Driving,221,-187
319,Driving,677,425
319,Driving,720,201
319,Driving,712,576
319,Driving,948,181
319,Driving,535,1208
319,Driving,495,587
319,Driving,621,-5
319,Driving,596,1215
319,Driving,527,551
319,Driving,496,698
319,Driving,1023,162
319,Driving,971,500
319,Driving,461,980
319,Driving,828,919
319,Driving,594,1101
319,Driving,823,157
319,Walking,634,676
319,Walking,820,1019
319,Walking,49,584
319,Walking,42,908
319,Walking,-26,675
319,Walking,661,743
319,Walking,649,782
319,Walking,538,1253
319,Walking,26,696
319,Walking,787,327
319,Walking,535,317
319,Walking,468,856
319,Walking,51,400
319,Walking,572,394
319,Walking,694,336
319,Walking,746,333
319,Walking,593,174
319,Walking,184,473
319,Walking,457,878
319,Walking,1003,-2
319,Walking,1002,498
319,Walking,50,299
319,Walking,-17,781
319,Walking,15,671
319,Walking,569,1230
319,Walking,50,947
319,Walking,-9,812
319,Walking,470,801
319,Walking,925,115
319,Walking,970,520
319,Walking,641,1201
319,Walking,602,-30
319,Walking,58,973
319,Walking,624,330
319,Walking,48,257
319,Walking,623,-9
319,Walking,975,-43
319,Walking,61,148
319,Walking,598,313
319,Walking,44,303
319,Walking,70,84
319,Walking,74,142
319,Walking,1068,456
319,Walking,981,52
319,Walking,889,377
319,Walking,28,54
319,Walking,1011,-113
319,Walking,16,112
320,Driving,496,1082
320,Driving,147,1058
320,Driving,465,750
320,Driving,638,563
320,Driving,596,739
320,Driving,826,155
320,Driving,457,532
320,Driving,458,1294
320,Driving,556,832
320,Driving,497,592
320,Driving,123,721
320,Driving,94,713
320,Driving,226,1200
320,Driving,153,391
320,Driving,929,470
320,Driving,537,1206
320,Driving,468,364
320,Driving,596,1101
320,Driving,68,1065
320,Driving,770,11
320,Driving,46,1017
320,Driving,744,1145
320,Driving,176,-171
320,Driving,778,1126
320,Driving,602,418
320,Driving,681,426
320,Driving,721,201
320,Driving,555,832
320,Driving,537,1206
320,Driving,948,181
320,Driving,495,587
320,Driving,620,-7
320,Driving,713,580
320,Driving,527,544
320,Driving,597,1215
320,Driving,496,700
320,Driving,1023,162
320,Driving,477,760
320,Driving,460,980
320,Driving,595,1099
320,Driving,831,920
320,Driving,595,1099
320,Driving,823,157
320,Walking,634,676
320,Walking,820,1019
320,Walking,649,782
320,Walking,43,909
320,Walking,50,586
320,Walking,661,742
320,Walking,-26,674
320,Walking,787,327
320,Walking,534,320
320,Walking,455,878
320,Walking,681,777
320,Walking,593,174
320,Walking,25,695
320,Walking,468,858
320,Walking,539,1255
320,Walking,573,400
320,Walking,693,336
320,Walking,48,399
320,Walking,746,335
320,Walking,49,947
320,Walking,186,472
320,Walking,1002,498
320,Walking,1003,-2
320,Walking,49,293
320,Walking,-16,782
320,Walking,15,671
320,Walking,568,1232
320,Walking,58,975
320,Walking,624,330
320,Walking,971,521
320,Walking,50,262
320,Walking,-8,811
320,Walking,601,-33
320,Walking,925,115
320,Walking,974,-40
320,Walking,889,373
320,Walking,641,1201
320,Walking,622,-15
320,Walking,59,145
320,Walking,596,309
320,Walking,476,816
320,Walking,74,142
320,Walking,1068,456
320,Walking,1,452
320,Walking,44,303
320,Walking,32,60
320,Walking,1011,-113
320,Walking,70,84
320,Walking,955,-6
321,Driving,495,1083
321,Driving,146,1051
321,Driving,462,746
321,Driving,639,564
321,Driving,597,737
321,Driving,457,532
321,Driving,459,1293
321,Driving,557,832
321,Driving,827,154
321,Driving,497,594
321,Driving,123,716
321,Driving,929,470
321,Driving,93,706
321,Driving,223,1196
321,Driving,538,1204
321,Driving,468,364
321,Driving,151,381
321,Driving,526,1138
321,Driving,45,1016
321,Driving,782,3
321,Driving,779,1126
321,Driving,744,1145
321,Driving,178,-176
321,Driving,544,1245
321,Driving,223,-202
321,Driving,587,320
321,Driving,1085,923
321,Driving,59,1058
321,Driving,684,429
321,Driving,720,201
321,Driving,538,1205
321,Driving,619,-7
321,Driving,495,588
321,Driving,949,180
321,Driving,528,542
321,Driving,598,1215
321,Driving,497,702
321,Driving,1023,163
321,Driving,971,511
321,Driving,710,587
321,Driving,460,981
321,Driving,599,1098
321,Driving,834,918
321,Driving,598,1097
321,Driving,824,156
321,Walking,821,1018
321,Walking,634,676
321,Walking,650,784
321,Walking,46,912
321,Walking,661,745
321,Walking,-26,674
321,Walking,52,589
321,Walking,534,318
321,Walking,25,695
321,Walking,47,945
321,Walking,454,879
321,Walking,593,177
321,Walking,681,778
321,Walking,539,1257
321,Walking,787,323
321,Walking,469,862
321,Walking,47,400
321,Walking,746,337
321,Walking,575,413
321,Walking,693,336
321,Walking,50,296
321,Walking,15,673
321,Walking,526,642
321,Walking,184,473
321,Walking,1002,497
321,Walking,-15,783
321,Walking,623,328
321,Walking,1003,-2
321,Walking,51,265
321,Walking,973,-31
321,Walking,611,1218
321,Walking,601,-33
321,Walking,716,555
321,Walking,889,370
321,Walking,925,115
321,Walking,622,-15
321,Walking,61,148
321,Walking,4,456
321,Walking,595,308
321,Walking,58,976
321,Walking,-9,810
321,Walking,477,817
321,Walking,587,383
321,Walking,75,145
321,Walking,471,769
321,Walking,1068,456
321,Walking,140,417
321,Walking,-3,274
321,Walking,43,303
321,Walking,33,59
321,Walking,955,-6
322,Driving,625,331
322,Driving,495,1085
322,Driving,147,1045
322,Driving,598,737
322,Driving,462,749
322,Driving,640,567
322,Driving,457,532
322,Driving,460,1294
322,Driving,558,831
322,Driving,122,708
322,Driving,496,594
322,Driving,827,154
322,Driving,93,700
322,Driving,929,470
322,Driving,223,1193
322,Driving,540,1202
322,Driving,468,364
322,Driving,153,378
322,Driving,528,1136
322,Driving,779,1126
322,Driving,49,1018
322,Driving,744,1145
322,Driving,782,4
322,Driving,587,322
322,Driving,223,-211
322,Driving,178,-182
322,Driving,58,1058
322,Driving,1085,924
322,Driving,544,1245
322,Driving,688,432
322,Driving,721,201
322,Driving,620,-7
322,Driving,950,180
322,Driving,493,583
322,Driving,529,539
322,Driving,539,1201
322,Driving,497,702
322,Driving,971,504
322,Driving,1023,162
322,Driving,477,764
322,Driving,678,108
322,Driving,1001,497
322,Driving,459,981
322,Driving,601,1095
322,Driving,837,918
322,Driving,601,1096
322,Driving,824,156
322,Walking,821,1019
322,Walking,55,594
322,Walking,47,913
322,Walking,661,746
322,Walking,-25,674
322,Walking,634,676
322,Walking,681,780
322,Walking,650,784
322,Walking,787,323
322,Walking,454,881
322,Walking,534,323
322,Walking,47,402
322,Walking,28,699
322,Walking,693,338
322,Walking,575,415
322,Walking,593,177
322,Walking,711,583
322,Walking,471,867
322,Walking,184,473
322,Walking,-14,784
322,Walking,49,296
322,Walking,746,334
322,Walking,15,673
322,Walking,526,644
322,Walking,587,386
322,Walking,46,946
322,Walking,719,559
322,Walking,-5,813
322,Walking,973,-32
322,Walking,1004,-2
322,Walking,476,817
322,Walking,52,268
322,Walking,889,368
322,Walking,62,151
322,Walking,601,-30
322,Walking,623,-13
322,Walking,75,145
322,Walking,925,115
322,Walking,539,1257
322,Walking,598,1215
322,Walking,44,307
322,Walking,566,1234
322,Walking,3,459
322,Walking,640,1202
322,Walking,595,308
322,Walking,1068,456
322,Walking,35,62
322,Walking,-1,276
322,Walking,69,84
322,Walking,1,491
322,Walking,-11,149
323,Driving,681,780
323,Driving,495,1087
323,Driving,146,1037
323,Driving,598,737
323,Driving,463,748
323,Driving,642,571
323,Driving,456,531
323,Driving,461,1293
323,Driving,559,831
323,Driving,827,154
323,Driving,496,594
323,Driving,122,703
323,Driving,930,469
323,Driving,92,694
323,Driving,541,1200
323,Driving,528,1133
323,Driving,221,1187
323,Driving,468,364
323,Driving,153,372
323,Driving,779,1126
323,Driving,49,1019
323,Driving,782,3
323,Driving,46,1007
323,Driving,40,1043
323,Driving,744,1145
323,Driving,588,322
323,Driving,1085,924
323,Driving,691,435
323,Driving,719,202
323,Driving,494,583
323,Driving,620,-11
323,Driving,529,535
323,Driving,949,181
323,Driving,540,1200
323,Driving,971,504
323,Driving,1023,162
323,Driving,477,765
323,Driving,498,705
323,Driving,1001,497
323,Driving,599,1214
323,Driving,604,1092
323,Driving,459,981
323,Driving,840,917
323,Driving,604,1093
323,Driving,824,156
323,Driving,459,981
323,Walking,53,591
323,Walking,50,916
323,Walking,821,1019
323,Walking,-25,674
323,Walking,650,784
323,Walking,661,747
323,Walking,634,676
323,Walking,786,313
323,Walking,576,419
323,Walking,715,583
323,Walking,693,341
323,Walking,593,179
323,Walking,29,701
323,Walking,454,882
323,Walking,533,321
323,Walking,182,472
323,Walking,48,405
323,Walking,45,946
323,Walking,-13,785
323,Walking,745,332
323,Walking,471,871
323,Walking,15,673
323,Walking,51,298
323,Walking,721,549
323,Walking,588,390
323,Walking,526,645
323,Walking,52,267
323,Walking,538,1257
323,Walking,974,-29
323,Walking,1004,-2
323,Walking,624,334
323,Walking,63,154
323,Walking,475,818
323,Walking,926,115
323,Walking,622,-19
323,Walking,601,-30
323,Walking,-7,811
323,Walking,75,145
323,Walking,889,366
323,Walking,3,457
323,Walking,44,306
323,Walking,4,492
323,Walking,567,1235
323,Walking,639,1202
323,Walking,1068,456
323,Walking,68,85
323,Walking,594,308
323,Walking,0,275
323,Walking,34,58
324,Driving,681,781
324,Driving,495,1088
324,Driving,146,1031
324,Driving,598,737
324,Driving,643,572
324,Driving,462,749
